0.68036,0.45242,0.18373
1,1,0.77128
1,0.52143,0.5527
0.90429,0.61781,0.8495
1,0.62522,0.79553
0.29395,0.1921,0.17689
0.32844,0.35523,0.16887
0.25617,0.31964,0.3356
0.47864,0.38244,0.55111
1,0.83988,0.62082
1,0.74255,0.75609
1,0.45703,0.50833
0.23333,0.31,0.26592
0.72805,0.41986,0.61696
0.40177,0.49579,0.25921
0.54239,0.27637,0.38942
0.31204,0.19486,0.21598
0.5241,0.58638,0.75064
0.67715,0.56622,0.78991
1,0.87673,1
0.90551,0.38651,0.51045
0.64233,0.83077,0.62909
0.24936,0.28624,0.17069
0.24385,0.32619,0.22801
0.61119,0.20763,0.19536
