0.369025,0.819981
0.395375,0.357387
0.328075,0.0244256
0.36035,0.804409
0.255947,0.700363
0.158155,0.173553
0.246743,0.827176
0.388645,0.655501
0.383263,0.273376
0.300737,0.563927
0.214574,0.0825051
0.40133,0.411698
0.165292,0.911952
0.26219,0.0379136
0.335626,0.868298
0.372103,0.735033
0.138801,0.55331
0.298775,0.232572
0.389154,0.318688
0.125855,0.708023
0.238289,0.126502
0.153455,0.796763
0.100988,0.347389
0.233066,0.936141
0.385964,0.559991
