0.4915,0.15285,0.83236,-0.0017046,-0.00041131,-0.00025451,0.00022006,0.00048025,-0.0034909,0.0058146,0.065556,0.55633,0.90841
-0.80306,-0.49978,0.096166,0.0019396,-0.00053981,-0.00028543,0.0088226,0.0014132,0.0016771,0.0037629,0,0.62259,0.92123
-0.023192,0.024562,0.99947,-2.256e-007,-1.3708e-005,7.6491e-007,-0.0011153,0.00019384,-0.0001087,0.0039023,0,0.47863,0.92475
0.082404,-0.0090171,0.99493,-0.00041455,-0.00051964,1.468e-005,-0.0012824,0.00034686,-0.00024685,0.0038608,0,0.44707,0.94277
-0.86811,-0.011546,-0.44578,0.00061923,0.002793,0.0013932,0.0012132,0.00040908,-0.00014849,0.00379,0,0.71907,0.93247
-0.028006,-0.063317,0.99764,4.4535e-006,-1.2808e-005,-7.3712e-008,-0.00078064,0.0001532,5.2305e-005,0.0039063,0,0.45857,0.98702
-0.053471,-0.026041,0.99827,-8.6415e-006,1.7606e-005,-1.8022e-007,-0.0012319,0.00025621,-0.0001629,0.0038986,0,0.49551,0.88886
-0.78293,0.5387,-0.16777,0.0016234,-0.0058339,-0.0032778,-0.0025052,0.00020225,-0.00017727,0.0038497,0.003439,0.70353,0.91799
-0.0268,-0.06135,0.9975,-0.0001579,0.0015845,-0.00012746,-0.00058922,0.00037257,-0.0013643,0.003901,0,0.64292,0.97719
-0.028825,-0.065046,0.9975,7.9764e-006,-8.1123e-005,-2.0063e-006,-0.0010445,0.00017998,-3.0674e-005,0.0039063,0,0.4738,0.93842
-0.10435,0.031338,0.99388,-7.8799e-005,2.8453e-005,2.9701e-005,-0.0011718,0.00018189,-0.00017884,0.0034728,0,0.47655,0.91009
0.0036713,-0.041985,0.9991,1.0678e-005,-5.1183e-005,2.8298e-006,-0.0012619,0.00024012,-0.00023435,0.0038996,0,0.51246,0.87791
0.79128,0.1091,0.58289,-0.0010807,-0.0021754,0.00057506,-0.0061686,-0.0021531,-0.0010235,0.0042756,0.0091473,0.82346,0.90234
-0.028386,-0.063505,0.99762,3.2818e-005,-0.00011563,-3.9306e-006,-0.00076283,0.0001543,4.5495e-005,0.0039063,0,0.52974,0.98584
-0.028228,-0.063459,0.99763,-3.8914e-008,-7.4111e-005,-1.126e-006,-0.00077805,0.00015936,6.0674e-005,0.0039063,0,0.47677,0.98674
-0.032713,-0.0328,0.99893,-9.138e-006,1.8229e-005,-3.3466e-007,-0.001344,0.00025082,-0.00024262,0.003586,0,0.50262,0.85916
-0.076006,0.0045829,0.997,0.0001016,-6.2048e-005,5.1603e-005,-0.0009505,0.00017918,-8.0979e-005,0.0038781,0,0.59038,0.9586
0.066917,-0.050764,0.99634,-0.00016547,0.00025274,-2.1436e-006,-0.0014471,0.00019357,-0.00035858,0.0039814,0,0.52227,0.88421
-0.075532,-0.048104,0.99596,9.6354e-005,7.4787e-005,5.7512e-006,-0.001257,0.00027706,-0.00019966,0.0038547,0,0.53828,0.88862
-0.017472,0.021689,0.99924,0.00024891,0.00012469,-2.0317e-005,-0.0015128,0.00024103,0.0004236,0.0038896,0,0.59997,0.89476
-0.037433,-0.082644,0.9957,-4.8703e-005,2.1975e-005,-4.8299e-006,-0.001087,0.00012666,-1.2126e-006,0.0038993,0,0.54192,0.90592
0.89353,0.20042,-0.37868,7.0562e-005,-0.00066356,0.00058883,-0.000749,0.0007465,-0.00045957,0.0041818,0.0066312,0.49831,0.92472
