-0.1337,0.055152,-0.044829,0.00036838,0.0056566,0.0056516
0.17342,0.088517,0.056895,0.0043866,0.00016626,-0.0019965
-0.00073312,-0.0016561,-0.0026838,0.00087367,0.0010486,-0.00095377
0.11575,-0.086701,0.53068,0.004,0.012508,-0.0032612
0.023479,0.10753,0.12523,0.018087,0.0085678,-0.0076783
0.10588,-0.016651,0.17201,-0.0056507,0.0033947,-0.0071727
0.070483,-0.049161,-0.12523,-0.0091837,0.048893,-0.041345
-0.0076282,-0.050214,0.061788,0.0024095,-0.022848,-0.0015926
0.19781,0.19137,0.25778,-0.0089095,0.0038896,0.0021758
0.056395,0.0050578,0.053787,-0.010336,0.0046336,-0.0086874
-0.10496,-0.089935,0.20363,0.0065972,0.010541,0.0026543
-0.23807,0.20904,0.11028,-0.01746,-0.003515,0.012365
-0.43167,0.00060683,0.1371,-0.027608,-0.35583,0.086683
0.43876,-0.0067568,0.12871,0.017802,-0.064586,-0.046241
0.1889,-0.4171,-0.012511,0.044773,0.03481,0.0075145
0.098998,0.14616,-0.07803,-0.0091968,-0.0027373,-0.0098544
-0.55671,0.1137,-0.065083,-0.030796,0.206,0.072632
0.048995,-0.43206,-0.34243,0.064604,-0.19332,0.10674
-0.019232,0.076379,0.011859,0.0052429,0.0063693,-0.002102
0.040255,-0.66192,-0.40783,-0.057184,0.3742,-0.18837
0.36734,0.12155,-0.2775,-0.0049342,-0.040724,0.011666
-0.12599,-0.086077,-0.065022,-0.012324,0.035297,0.034676
0.031001,0.40285,0.23206,0.35083,-0.054096,0.014174
-0.37278,-0.28169,-0.097672,0.011762,-0.00041797,-0.013457
-0.44108,-0.28279,0.55847,0.0012685,-0.001442,-0.0017762
