0.88542,0.17401,-0.2713,-0.00033135,0.00030928,0.00013394,0.00026646,0.00077316,-0.00059706,0.0044019,0.0076819,0.71882,0.86623
0.33697,-0.87348,0.28432,0.0013758,-0.0002152,0.00062874,-0.0010177,0.0052518,-0.0018754,0.0038706,0,0.71167,0.8621
-0.054415,0.39419,0.89192,0.00044787,6.2072e-005,-7.7692e-005,-0.0005616,0.0009792,-0.00024657,0.035905,0.34627,0.71362,0.89489
-0.77783,-0.16057,0.58753,0.0012136,-0.0025225,-0.00020579,0.0099853,-5.2664e-005,-0.00084781,0.0036925,0.0002491,0.73319,0.88053
-0.48481,0.062066,0.85504,0.0011754,0.00043479,0.00096194,-0.00049945,0.00091762,-0.00038948,0.0040263,0.0043005,0.7273,0.8652
-0.41503,0.59587,-0.6353,-0.0034552,-0.00092527,0.00074355,-0.0016226,0.0011687,-0.0020278,0.0037207,0.010061,0.72705,0.87857
0.40137,-0.073784,-0.90804,6.7698e-005,-0.00018769,0.00011642,-0.0013256,0.00047392,-0.00012402,0.0038553,0.010533,0.73529,0.87665
-0.65471,-0.10045,-0.72495,0.00058781,0.0010201,0.00033466,0.00071185,0.00041865,-0.00011709,0.0037693,0.0026169,0.73556,0.86855
-0.98583,0.057556,-0.022312,0.00027728,0.00054679,-0.0003537,-0.00010281,0.00031309,-0.00092971,0.0034913,0.00034668,0.72967,0.85916
0.56223,-0.17456,0.76821,0.00082642,0.00037823,-0.0011139,0.00047618,0.0013691,0.00029016,0.0045063,0.0073276,0.73361,0.91039
0.010697,-0.0089259,0.98479,-2.4177e-005,-0.0005986,6.3019e-005,-0.0021415,-0.00057235,0.00052407,0.0055728,0.07774,0.63484,0.88319
-0.1585,0.45497,0.83987,-0.00035888,2.82e-005,-0.00032367,-0.0015759,0.0024862,-0.0012401,1,0.39333,0.73347,0.86702
-0.40023,-0.11672,-0.90104,0.0012802,-0.0003496,-0.00023052,-0.00059666,0.00034781,0.00040123,0.0036994,0.00025021,0.73737,0.86426
-0.86255,0.24123,0.40916,-0.00011735,-0.0003241,-0.00032828,0.0032779,-7.064e-005,-0.0034696,0.0037043,0.0046297,0.74571,0.85001
0.4419,-0.42407,-0.77764,-0.0007623,0.0015766,2.3572e-006,0.0019689,0.00077501,-0.0010737,0.0038903,0,0.77424,0.86747
-0.78668,0.56898,0.09831,-0.0011409,-0.0012445,-0.0014502,-0.00074279,1.4613e-005,-0.0020864,0.003505,0.0018342,0.72681,0.87366
-0.63872,0.51832,-0.51433,-0.00024841,-0.00018117,3.7001e-006,-0.00067976,0.00077116,-0.00023708,0.0038927,0.39236,0.4715,0.90664
-0.85192,-0.50172,-0.021259,0.00062699,7.1859e-005,2.6585e-005,-0.0022019,0.00070163,-0.00016649,0.004071,0.0021068,0.71908,0.83484
-0.90981,-0.25707,0.28622,-0.0027525,0.004572,-0.0021138,-0.01902,0.002287,0.0017594,0.0036613,0,0.75109,0.84506
-0.40517,-0.54777,0.69847,0.00086837,-0.00037159,5.7607e-005,0.0035278,-0.00017535,-0.00071452,0.0037577,0.0001354,0.7272,0.87729
-0.51955,0.55157,0.61215,0.0014142,0.00021915,0.0028195,-0.0018071,0.0023845,0.0010803,0.0037457,0.0095565,0.74925,0.8522
0.14769,-0.94659,-0.23996,0.0011987,-0.00079412,3.4485e-005,0.00039264,-0.0037956,-0.00071905,0.0038939,0,0.72719,0.86114
0.03348,0.0037306,-0.99331,0.00023275,-7.9562e-005,-2.6666e-005,-0.0015067,0.00035137,-0.00026074,0.003622,0.017596,0.43388,0.88489
-0.12919,-0.16809,-0.96941,0.00025954,0.001027,-0.00029181,-0.001343,-0.0003645,-0.00042681,0.0030348,0.00079865,0.59889,0.86993
-0.122,0.96205,0.10006,0.00049386,-0.00029987,-0.00077265,0.0020662,-0.0006004,-0.00035324,0.0051445,0.36655,0.53327,0.92964
