0.058631,0.47668,0.63051,-0.64834,-0.14548,-0.057613
-0.15345,0.58087,0.16817,-0.060043,0.57669,-0.23367
0.1273,0.02239,0.56011,0.0050215,-0.89069,0.053742
-0.014847,-0.04792,-0.017972,0.057744,0.016598,-0.026939
-0.020996,0.051997,-0.01475,-0.073012,-0.031066,0.038553
0.051734,0.040319,0.051271,0.007924,-0.026236,0.021951
0.047458,-0.040578,0.18505,0.0098504,-0.0081735,-0.0051585
0.17122,-0.44987,-0.016497,-0.26429,0.1478,0.015524
-0.05938,0.22656,-0.07346,0.011346,-0.030274,-0.0044588
-0.067903,-0.23825,0.11636,-0.033276,-0.25897,-0.19236
0.15707,0.65139,0.27235,0.046068,0.034335,-0.029482
-0.0042436,0.0012,-0.0066508,0.00083917,-0.00062292,-0.0013313
0.022669,0.79465,-0.40903,-0.042334,-0.005425,0.042951
0.11237,-0.68028,-0.99639,-0.32212,0.14311,0.14958
1,-0.5086,-0.22455,-0.15137,0.65929,-1
0.024645,-0.094904,-0.20726,-0.010215,-0.077367,0.020883
0.011248,0.0045462,0.064612,0.00052752,-0.00034926,0.0044625
-0.0021634,-0.11387,-0.045022,0.016597,0.12332,0.059533
0.32638,0.18086,0.023859,-0.02237,0.11235,-0.022635
0.1441,0.10664,0.36541,0.013382,-0.038078,0.0087119
0.027703,0.062708,0.016781,0.016123,0.098037,-0.04388
-0.069774,-0.084679,0.10547,0.13176,-0.14256,0.32831
-0.095466,0.084119,0.084029,0.012357,-0.0080906,0.0044765
0.14401,0.071316,-0.1768,0.16664,0.21645,0.045098
0.0039526,0.010509,0.033222,-6.4099e-005,6.7921e-005,-3.4513e-005
